tconst	directors	writers
tt10600256	nm9605429	nm3128158,nm11202114,nm9828406
tt10600258	nm11753712,nm9605429	nm3128158,nm11202114,nm9828406
tt1060026	nm0210454	nm2201741,nm0097010
tt10600260	nm9605429	nm3128158,nm11202114,nm9828406
tt10600262	nm9605429	nm3128158,nm11202114,nm9828406
tt10600264	\N	\N
tt10600266	nm9605429	nm3128158,nm11202114,nm9828406
tt10600268	nm9605429	nm3128158,nm11202114,nm9828406
tt1060027	nm0210454	nm2201741,nm0097010
tt10600270	nm9605429	nm3128158,nm11202114,nm9828406
tt10600272	nm9605429	nm3128158,nm11202114,nm9828406
tt10600274	nm9605429	nm3128158,nm9828406
tt10600276	nm9605429	nm3128158,nm11202114,nm9828406
tt10600278	nm9605429	nm3128158,nm11202114,nm9828406
tt1060028	nm0210454	nm2201741,nm0097010
tt10600280	nm9605429	nm3128158,nm11202114,nm9828406
tt10600282	nm1939499	nm4895601,nm2009999,nm2095951
tt10600284	nm1292640	nm1292640
tt10600286	\N	\N
tt10600288	nm9605429	nm3128158,nm11202114,nm9828406
tt1060029	nm0210454	nm2201741,nm0097010
tt10600290	nm9605429	nm3128158,nm11202114,nm9828406
tt10600292	nm9605429	nm3128158,nm11202114,nm9828406
tt10600294	nm9605429	nm3128158,nm11202114,nm9828406
tt10600296	nm9605429	nm3128158,nm11202114,nm9828406
tt10600298	nm4489117	nm4489117
tt1060030	nm0210454	nm0097010
tt10600300	nm9605429	nm3128158,nm11202114,nm9828406
tt10600302	nm9605429	nm3128158,nm11202114,nm9828406
tt10600304	nm9605429	nm3128158,nm11202114,nm9828406
tt10600306	nm9605429	nm3128158,nm11202114,nm9828406
tt10600308	nm9605429	nm3128158,nm11202114,nm9828406
tt1060031	nm0210454	nm0097010
tt10600310	nm9605429	nm3128158,nm11202114,nm9828406
tt10600312	nm9605429	nm3128158,nm11202114,nm9828406
tt10600314	nm0195270	nm2888472,nm0931783
tt10600316	nm9605429	nm3128158,nm11202114,nm9828406
tt10600318	nm9605429	nm3128158,nm11202114,nm9828406
tt1060032	nm0210454	nm2201741,nm0097010
tt10600320	nm9605429	nm3128158,nm11202114,nm9828406
tt10600322	nm9605429	nm3128158,nm11202114,nm9828406
tt10600324	nm9605429	nm3128158,nm11202114,nm9828406
tt10600326	nm7721590	nm7721590
tt10600328	nm9605429	nm3128158,nm11202114,nm9828406
tt1060033	nm0210454	nm0097010
tt10600330	nm9605429	nm3128158,nm11202114,nm9828406
tt10600332	nm11753712,nm9605429	nm3128158,nm11202114,nm9828406
tt10600334	nm9605429	nm3128158,nm11202114,nm9828406
tt10600336	nm9605429	nm3128158,nm11202114,nm9828406
tt10600338	\N	\N
tt1060034	nm0210454	nm0097010
tt10600340	nm9605429	nm3128158,nm11202114,nm9828406
tt10600342	nm9605429	nm3128158,nm11202114,nm9828406
tt10600344	nm9605429	nm3128158,nm11202114,nm9828406
tt10600346	nm6858826,nm10297521,nm4161312,nm8796430,nm9020400	nm6858826,nm10297521,nm4161312
tt10600348	nm5604534	nm5604534
tt1060035	\N	\N
tt10600350	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600352	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600354	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600356	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600358	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt1060036	nm1871870,nm1229399	\N
tt10600360	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600362	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600364	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600366	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600368	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt1060037	nm1871870,nm1229399	\N
tt10600370	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600372	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600374	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600376	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600378	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt1060038	nm1635586	\N
tt10600380	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600382	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600384	\N	\N
tt10600386	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600388	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt1060039	nm1635586	\N
tt10600390	nm9605429,nm7559936	nm3128158,nm11202114,nm9828406
tt10600392	\N	\N
tt10600394	\N	\N
tt10600396	nm0544741	nm1531358,nm0000279,nm1108471,nm1024151,nm2955298,nm3882019,nm6281388
tt10600398	nm0001675	nm0001675,nm1897406
tt1060040	nm1635586	\N
tt10600400	\N	\N
tt10600402	\N	\N
tt10600404	\N	\N
tt10600406	\N	\N
tt10600408	nm0544741	nm1531358,nm0000279,nm6281388,nm2955298,nm1024151,nm3882019
tt1060041	nm1635586	\N
tt10600410	\N	\N
tt10600412	\N	\N
tt10600414	\N	\N
tt10600416	\N	\N
tt10600418	\N	\N
tt1060042	nm1635586	\N
tt10600420	\N	\N
tt10600422	\N	\N
tt10600424	\N	\N
tt10600426	\N	\N
tt10600428	\N	\N
tt1060043	nm1635586	\N
tt10600430	\N	\N
tt10600432	\N	\N
tt10600434	\N	\N
tt10600436	nm0544741	nm1531358,nm0000279,nm1024151,nm2955298,nm3882019,nm6281388
tt10600438	\N	\N
tt1060044	nm1635586	\N
tt10600440	\N	\N
tt10600442	\N	\N
tt10600444	\N	\N
tt10600446	nm0544741	nm1531358,nm0000279,nm1024151,nm2955298,nm3882019,nm6281388
tt10600448	nm3919302	nm3919302
tt1060045	nm1635586	\N
tt10600450	\N	\N
tt10600452	nm0336726	nm0336726
tt10600454	\N	\N
tt10600456	\N	\N
tt10600458	\N	\N
tt1060046	nm1635586	\N
tt10600460	\N	\N
tt10600462	\N	\N
tt10600464	\N	\N
tt10600466	\N	\N
tt10600468	\N	\N
tt1060047	nm0737517	nm1184676,nm1958727,nm0908630
tt10600470	\N	\N
tt10600472	\N	\N
tt10600474	\N	\N
tt10600476	\N	\N
tt10600478	\N	\N
tt1060048	nm0733227	nm1184676,nm1958727,nm0588005
tt10600480	\N	\N
tt10600482	\N	\N
tt10600484	\N	\N
tt10600486	\N	\N
tt10600488	\N	\N
tt1060049	nm0343687	nm1184676,nm1958727,nm0820692
tt10600490	\N	\N
tt10600492	\N	\N
tt10600494	\N	\N
tt10600496	\N	\N
tt10600498	nm7202172	nm1394917
tt1060050	nm0004627	nm1184676,nm1958727
tt10600500	nm7202172	nm1394917
tt10600502	nm7202172	nm1394917
tt10600504	nm7202172	nm1394917
tt10600506	nm7202172	nm1394917
tt10600508	nm7202172	nm1394917
tt1060051	nm0002749	nm1184676,nm1958727,nm0185805
tt10600510	nm7202172	nm1394917
tt10600512	nm7202172	nm1394917
tt10600514	nm7202172	nm1394917
tt10600516	nm7202172	nm1394917
tt10600518	nm7202172	nm1394917
tt1060052	nm0509409	nm1184676,nm1958727,nm0820692
tt10600520	nm7202172	nm1394917
tt10600522	nm7202172	nm1394917
tt10600524	nm7202172	nm1394917
tt10600526	nm7202172	nm1394917
tt10600528	nm7202172	nm1394917
tt1060053	nm0737517	nm1184676,nm1958727,nm2374583
tt10600530	nm7202172	nm1394917
tt10600532	nm7202172	nm1394917
tt10600534	nm7202172	nm1394917
tt10600536	nm7202172	nm1394917
tt10600538	\N	\N
tt1060054	nm0004627	nm1184676,nm1958727,nm1004587
tt10600540	nm10948527,nm1516991	\N
tt10600542	nm10948527,nm1516991	\N
tt10600544	nm10948527,nm1516991	\N
tt10600546	nm10948527,nm1516991	\N
tt10600548	nm10948527,nm1516991	\N
tt1060055	nm0485637	nm1184676,nm1958727
tt10600550	nm10948527,nm1516991	\N
tt10600552	nm10948527,nm1516991	\N
tt10600554	nm10948527,nm1516991	\N
tt10600556	nm10948527,nm1516991	\N
tt10600558	nm10948527,nm1516991	\N
tt1060056	nm0004627	nm1184676,nm1958727,nm1093194,nm0260870
tt10600560	\N	\N
tt10600562	nm8356698	\N
tt10600564	nm10948527,nm1516991	\N
tt10600566	nm10948527,nm1516991	\N
tt10600568	nm10948527,nm1516991	\N
tt1060057	nm0001513	nm1184676,nm1958727,nm0588005
tt10600570	nm10948527,nm1516991	\N
tt10600572	nm10948527,nm1516991	\N
tt10600574	nm10948527,nm1516991	\N
tt10600576	nm10948527,nm1516991	\N
tt10600578	nm10948527,nm1516991	\N
tt1060058	nm0215123	nm1184676,nm1958727,nm0185805,nm0820692
tt10600580	nm10948527,nm1516991	\N
tt10600582	nm10948527,nm1516991	\N
tt10600584	\N	\N
tt10600586	nm10812221,nm10812220	nm10757708,nm6427508
tt10600588	nm10812221,nm10812220	nm10757708,nm6427508
tt1060059	\N	\N
tt10600592	nm10812221,nm10812220	nm10757708,nm6427508
tt10600594	nm10812221,nm10812220	nm10757708,nm6427508
tt10600596	nm10812221,nm10812220	nm10757708,nm6427508
tt10600598	nm10812221,nm10812220	nm10757708,nm6427508
tt1060060	\N	nm1546056
tt10600600	nm10812221,nm10812220	nm10757708,nm6427508
tt10600602	nm10812221,nm10812220	nm10757708,nm6427508
tt10600604	nm10812221,nm10812220	nm10757708,nm6427508
tt10600606	nm10812221,nm10812220	nm10757708,nm6427508
tt10600608	nm10812221,nm10812220	nm10757708,nm6427508
tt1060061	\N	nm1546056
tt10600610	nm10812221,nm10812220	nm10757708,nm6427508
tt10600612	nm10812221,nm10812220	nm10757708,nm6427508
tt10600614	nm10812221,nm10812220	nm10757708,nm6427508
tt10600616	nm10812221,nm10812220	nm10757708,nm6427508
tt10600618	nm10812221,nm10812220	nm10757708,nm6427508
tt1060062	\N	nm1546056
tt10600620	nm10812221,nm10812220	nm10757708,nm6427508
tt10600622	nm10812221,nm10812220	nm10757708,nm6427508
tt10600624	nm10812221,nm10812220	nm10757708,nm6427508
tt10600626	nm10812221,nm10812220	nm10757708,nm6427508
tt10600628	nm10812221,nm10812220	nm10757708,nm6427508
tt1060063	\N	nm1546056
tt10600630	nm10812221,nm10812220	nm10757708,nm6427508
tt10600632	nm10812221,nm10812220	nm10757708,nm6427508
tt10600634	nm10812221,nm10812220	nm10757708,nm6427508
tt10600636	nm10812221,nm10812220	nm10757708,nm6427508
tt10600638	nm10812221,nm10812220	nm10757708,nm6427508
tt1060064	nm1972572	nm1019645,nm0715087
tt10600640	nm10812221,nm10812220	nm10757708,nm6427508
tt10600642	nm10812221,nm10812220	nm10757708,nm6427508
tt10600644	\N	\N
tt10600646	nm10812221,nm10812220	nm10757708,nm6427508
tt10600648	nm10812221,nm10812220	nm10757708,nm6427508
tt1060065	nm0581589	\N
tt10600650	nm4674549	\N
tt10600652	nm10812221,nm10812220	nm10757708,nm6427508
tt10600654	nm10812221,nm10812220	nm10757708,nm6427508
tt10600656	nm2255987	nm2255987,nm4518270
tt10600658	nm10812221,nm10812220	nm10757708,nm6427508
tt10600660	nm10812221,nm10812220	nm10757708,nm6427508
tt10600662	nm10812221,nm10812220	nm10757708,nm6427508
tt10600664	nm10812221,nm10812220	nm10757708,nm6427508
tt10600666	nm10812221,nm10812220	nm10757708,nm6427508
tt10600668	nm10812221,nm10812220	nm10757708,nm6427508
tt1060067	nm0749650,nm1645811,nm0480346,nm0679261,nm0261932,nm1420178,nm0700545	nm1533522,nm1532195,nm0554962,nm0555404,nm1661170,nm1680409,nm1749110,nm0749650,nm1167933,nm3562946,nm1352198
tt10600670	\N	\N
tt10600672	nm10812221,nm10812220	nm10757708,nm6427508
tt10600674	nm10812221,nm10812220	nm10757708,nm6427508
tt10600676	nm10812221,nm10812220	nm10757708,nm6427508
tt10600678	nm10812221,nm10812220	nm10757708,nm6427508
tt1060068	nm2083880	\N
tt10600680	nm0503053	nm0503053
tt10600682	nm10812221,nm10812220	nm10757708,nm6427508
tt10600684	nm8486505	nm8486505
tt10600686	nm10812221,nm10812220	nm10757708,nm6427508
tt10600688	nm10812221,nm10812220	nm10757708,nm6427508
tt1060069	nm2705400	\N
tt10600690	nm10812221,nm10812220	nm10757708,nm6427508
tt10600692	nm10812221,nm10812220	nm10757708,nm6427508
tt10600694	nm10812221,nm10812220	nm10757708,nm6427508
tt10600696	nm10812221,nm10812220	nm10757708,nm6427508
tt10600698	nm10812221,nm10812220	nm10757708,nm6427508
tt1060070	nm0148736,nm2605840,nm0272855,nm0609911	nm2043312,nm2204601
tt10600700	nm10812221,nm10812220	nm10757708,nm6427508
tt10600702	nm10812221,nm10812220	nm10757708,nm6427508
tt10600704	nm10812221,nm10812220	nm10757708,nm6427508
tt10600706	nm10812221,nm10812220	nm10757708,nm6427508
tt10600708	nm10812221,nm10812220	nm10757708,nm6427508
tt1060071	nm0118986,nm0101896	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600710	nm10812221,nm10812220	nm10757708,nm6427508
tt10600712	nm10812221,nm10812220	nm10757708,nm6427508
tt10600714	nm10812221,nm10812220	nm10757708,nm6427508
tt10600716	\N	\N
tt10600718	nm10812221,nm10812220	nm10757708,nm6427508
tt1060072	nm0087071,nm0101896,nm0118986	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600720	\N	\N
tt10600722	nm10812221,nm10812220	nm10757708,nm6427508
tt10600724	\N	\N
tt10600726	\N	\N
tt10600728	nm10812221,nm10812220	nm10757708,nm6427508
tt1060073	nm0087071,nm0101896,nm0118986	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600730	nm10812221,nm10812220	nm10757708,nm6427508
tt10600732	\N	\N
tt10600734	nm10812221,nm10812220	nm10757708,nm6427508
tt10600736	\N	\N
tt10600738	nm10812221,nm10812220	nm10757708,nm6427508
tt1060074	nm0087071,nm0101896	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600740	nm10812221,nm10812220	nm10757708,nm6427508
tt10600742	nm10812221,nm10812220	nm10757708,nm6427508
tt10600744	\N	\N
tt10600746	nm10812221,nm10812220	nm10757708,nm6427508
tt10600748	nm10812221,nm10812220	nm10757708,nm6427508
tt1060075	nm0087071,nm0101896,nm0118986	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600750	nm10812221,nm10812220	nm10757708,nm6427508
tt10600752	nm10818666	nm10819838
tt10600754	\N	\N
tt10600756	\N	\N
tt10600758	nm10818666	nm10819838
tt1060076	nm0087071,nm0101896,nm0118986,nm0567126	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600760	nm10812221,nm10812220	nm10757708,nm6427508
tt10600762	nm10812221,nm10812220	nm10757708,nm6427508
tt10600764	\N	\N
tt10600766	\N	\N
tt10600768	nm10812221,nm10812220	nm10757708,nm6427508
tt10600770	\N	\N
tt10600772	nm10818666	nm10819838
tt10600774	\N	\N
tt10600776	nm10812221,nm10812220	nm10757708,nm6427508
tt10600778	nm10812221,nm10812220	nm10757708,nm6427508
tt1060078	nm0118986,nm0101896	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600780	nm10812221,nm10812220	nm10757708,nm6427508
tt10600782	nm10812221,nm10812220	nm10757708,nm6427508
tt10600784	nm10812221,nm10812220	nm10757708,nm6427508
tt10600786	nm10812221,nm10812220	nm10757708,nm6427508
tt10600788	nm10812221,nm10812220	nm10757708,nm6427508
tt1060079	nm0118986,nm0101896	nm0571897,nm0004929,nm0567126,nm0567852,nm0860690
tt10600790	nm10812221,nm10812220	nm10757708,nm6427508
tt10600792	nm10812221,nm10812220	nm10757708,nm6427508
tt10600794	nm10812221,nm10812220	nm10757708,nm6427508
tt10600798	nm10812221,nm10812220	nm10757708,nm6427508
tt1060080	\N	\N
tt10600800	nm10812221,nm10812220	nm10757708,nm6427508
tt10600802	nm10812221,nm10812220	nm10757708,nm6427508
tt10600804	nm10812221,nm10812220	nm10757708,nm6427508
tt10600806	nm10812221,nm10812220	nm10757708,nm6427508
tt10600808	nm10812221,nm10812220	nm10757708,nm6427508
tt1060081	\N	\N
tt10600810	nm10812221,nm10812220	nm10757708,nm6427508
tt10600812	nm10812221,nm10812220	nm10757708,nm6427508
tt10600814	nm10812221,nm10812220	nm10757708,nm6427508
tt10600816	nm10812221,nm10812220	nm10757708,nm6427508
tt10600818	nm10812221,nm10812220	nm10757708,nm6427508
tt1060082	\N	\N
tt10600820	nm10812221,nm10812220	nm10757708,nm6427508
tt10600822	nm10812221,nm10812220	nm10757708,nm6427508
tt10600824	nm10812221,nm10812220	nm10757708,nm6427508
tt10600826	nm5873076	\N
tt10600828	nm10812221,nm10812220	nm10757708,nm6427508
tt1060083	\N	\N
tt10600830	nm10812221,nm10812220	nm10757708,nm6427508
tt10600832	nm10812221,nm10812220	nm10757708,nm6427508
tt10600834	nm10812221,nm10812220	nm10757708,nm6427508
tt10600838	\N	\N
tt1060084	\N	\N
tt10600842	\N	\N
tt10600844	nm10819603	nm10819603
tt10600846	nm0270949	nm6530003
tt10600848	nm2091307	nm2091307
tt1060085	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10600850	nm1111351	\N
tt10600852	\N	nm0027442,nm0717622
tt10600854	nm10160565	nm10160565
tt10600856	nm1593909	\N
tt10600858	nm10819616	nm10819616
tt1060086	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10600860	\N	\N
tt10600864	nm4674549	\N
tt10600866	\N	\N
tt10600868	\N	nm0027442,nm0717622
tt1060087	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10600870	\N	\N
tt10600872	\N	nm6158370
tt10600874	nm10780914	nm10780914
tt10600876	nm0510100	nm1007185,nm0739101
tt10600878	\N	\N
tt1060088	nm0215166,nm0466833,nm0843779,nm0921264	\N
tt10600886	nm6012963	\N
tt10600888	nm1491554,nm0945293	nm6880884,nm2398270
tt1060089	nm0215166,nm0466833,nm0843779,nm0921264	\N
tt10600890	\N	\N
tt10600896	nm0510100,nm1749715	nm1007185,nm0739101
tt10600898	nm0510100,nm1749715	nm1007185,nm0739101
tt1060090	nm0215166,nm0466833,nm0843779,nm0921264	\N
tt10600900	nm0510100,nm1749715	nm1007185,nm0739101
tt10600902	\N	nm10819653,nm10819652
tt10600904	nm0510100,nm1749715	nm1007185,nm0739101
tt10600906	nm0510100,nm1749715	nm1007185,nm0739101
tt10600908	nm0510100,nm1749715	nm1007185,nm0739101
tt1060091	nm0215166,nm0466833,nm0953686	\N
tt10600910	nm0510100,nm1749715	nm1007185,nm0739101
tt10600912	nm0510100,nm1749715	nm1007185,nm0739101
tt10600914	nm0510100,nm1749715	nm1007185,nm0739101
tt10600916	nm0510100,nm1749715	nm1007185,nm0739101
tt10600918	nm0510100,nm1749715	nm1007185,nm0739101
tt1060092	nm0215166,nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10600920	nm0510100,nm1749715	nm1007185,nm0739101
tt10600922	nm0510100,nm1749715	nm1007185,nm0739101
tt10600924	nm0510100,nm1749715	nm1007185,nm0739101
tt10600926	nm0417562	nm8355666,nm3706001
tt10600928	nm0417562	nm8355666,nm3706001
tt1060093	nm0215166,nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10600930	nm0417562	nm8355666,nm3706001
tt10600932	nm0417562	nm8355666,nm3706001
tt10600934	nm0417562	nm8355666,nm3706001
tt10600936	nm0417562	nm8355666,nm3706001
tt10600938	nm0417562	nm8355666,nm3706001
tt1060094	nm0215166,nm0466833,nm0953686	\N
tt10600940	nm0417562	nm8355666,nm3706001
tt10600942	nm0417562	nm8355666,nm3706001
tt10600944	nm0417562	nm8355666,nm3706001
tt10600946	nm0417562	nm8355666,nm3706001
tt10600948	nm0417562	nm8355666,nm3706001
tt1060095	nm0215166,nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10600950	nm0417562	nm8355666,nm3706001
tt10600952	nm0417562	nm8355666,nm3706001
tt10600954	nm0417562	nm8355666,nm3706001
tt10600956	\N	nm9677496
tt10600958	nm0417562	nm8355666,nm3706001
tt1060096	nm0215166,nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10600960	nm0417562	nm8355666,nm3706001
tt10600962	nm0417562	nm8355666,nm3706001
tt10600964	nm0417562,nm6184395	nm8355666,nm3706001
tt10600966	nm0417562,nm6184395	nm8355666,nm3706001
tt10600968	nm7693093	nm7693093
tt1060097	nm0215166,nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10600970	nm0417562,nm6184395	nm8355666,nm3706001
tt10600972	nm0417562,nm6184395	nm8355666,nm3706001
tt10600974	nm0417562,nm6184395	nm8355666,nm3706001
tt10600976	nm0417562,nm6184395	nm8355666,nm3706001
tt10600978	nm0417562,nm6184395	nm8355666,nm3706001
tt1060098	nm0215166,nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10600980	nm0417562,nm6184395	nm8355666,nm3706001
tt10600982	nm0417562,nm6184395	nm8355666,nm3706001
tt10600984	nm0417562,nm6184395	nm8355666,nm3706001
tt10600986	nm0417562,nm6184395	nm8355666,nm3706001
tt10600988	nm0417562,nm6184395	nm8355666,nm3706001
tt1060099	nm0215166,nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10600990	nm0417562,nm6184395	nm8355666,nm3706001
tt10600992	nm0417562,nm6184395	nm8355666,nm3706001
tt10600994	nm0417562,nm6184395	nm8355666,nm3706001
tt10600996	nm0417562,nm6184395	nm8355666,nm3706001
tt10600998	nm0417562,nm6184395	nm8355666,nm3706001
tt1060100	nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10601000	nm0417562,nm6184395	nm8355666,nm3706001
tt10601002	nm0417562,nm6184395	nm8355666,nm3706001
tt10601004	nm0417562,nm6184395	nm8355666,nm3706001
tt10601006	nm0417562,nm6184395	nm8355666,nm3706001
tt10601008	nm0417562,nm6184395	nm8355666,nm3706001
tt1060101	nm0466833,nm0746665,nm0843779,nm0921264	\N
tt10601010	nm0417562,nm6184395	nm8355666,nm3706001
tt10601012	nm0417562,nm6184395	nm8355666,nm3706001
tt10601014	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601016	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601018	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt1060102	nm0215166,nm0466833,nm0953686	\N
tt10601020	nm0417562,nm15195575,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601022	nm2416388	nm2416388
tt10601024	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601026	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601028	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt1060103	nm0215166,nm0466833,nm0953686	\N
tt10601030	nm0417562,nm15195575,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601032	\N	nm0035141
tt10601034	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601036	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601038	nm0417562,nm15195575,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt1060104	nm0215166,nm0466833,nm0921264,nm0953686	\N
tt10601040	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601042	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601046	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601048	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt1060105	nm0215166,nm0466833,nm0921264,nm0953686	\N
tt10601050	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601052	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601054	nm0417562,nm15195575,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601056	nm0417562,nm8664399	nm8355666,nm6465550,nm3706001,nm8258238,nm6181064
tt10601058	nm1227859	nm0341311
tt1060106	nm0215166,nm0466833,nm0921264,nm0953686	\N
tt10601060	\N	\N
tt10601062	nm3771559	nm1639391
tt10601064	nm7240916	\N
tt10601068	\N	\N
tt1060107	nm0215166,nm0466833,nm0921264,nm0953686	\N
tt10601070	\N	\N
tt10601072	nm10394452	\N
tt10601074	nm0570730	nm1271518,nm0570730
tt10601076	\N	\N
tt10601078	\N	\N
tt1060108	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601080	\N	\N
tt10601082	nm9471835	\N
tt10601084	nm10819690	\N
tt10601086	nm6012963	\N
tt10601088	nm10392843	\N
tt1060109	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601090	\N	\N
tt10601092	\N	\N
tt10601094	nm4695609	\N
tt10601098	\N	\N
tt1060110	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601100	nm3747735	\N
tt10601102	\N	\N
tt10601104	\N	\N
tt10601106	\N	\N
tt10601108	\N	\N
tt1060111	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601110	\N	\N
tt10601112	nm10637042	nm10637042
tt10601116	nm10818957	\N
tt10601118	\N	\N
tt1060112	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601120	nm9007969,nm10819732	\N
tt10601124	\N	nm1014164,nm2452999
tt10601126	\N	\N
tt10601128	nm10819743	nm10819743
tt1060113	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601130	\N	nm1014164,nm2452999
tt10601132	\N	\N
tt10601134	\N	\N
tt10601138	nm10818957	\N
tt1060114	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601148	nm2354796	\N
tt1060115	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601156	\N	nm1941140
tt1060116	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601160	nm10615371	nm0631878
tt10601162	\N	nm0467311
tt10601164	nm1292640,nm6454763	nm1292640,nm6454763
tt10601166	nm10818957	\N
tt10601168	nm1292640,nm6454763	nm1292640,nm6454763
tt1060117	nm0215166,nm0466833,nm0843779,nm0921264,nm0953686	\N
tt10601170	nm6012963,nm6012965	\N
tt10601172	nm1292640,nm6454763	nm1292640,nm6454763
tt10601174	\N	\N
tt10601176	nm1292640,nm6454763	nm1292640,nm6454763
tt10601178	\N	\N
tt1060118	nm0305869	nm0044156,nm0305869,nm0884952
tt10601180	nm1292640,nm6454763	nm1292640,nm6454763
tt10601184	\N	\N
tt10601186	nm10818957	\N
tt10601188	nm1292640,nm6454763	nm1292640,nm6454763
tt1060119	\N	nm1571181
tt10601190	nm8373820	nm8373820
tt10601192	nm6483423	nm6483423
tt10601194	nm7052659	nm7052659
tt10601196	nm1292640,nm6454763	nm1292640,nm6454763
tt10601198	nm8288922,nm6890016	nm8288922,nm7407237
tt1060120	\N	\N
tt10601200	nm6483423	nm6483423
tt10601202	nm1292640,nm6454763	nm1292640,nm6454763
tt10601204	nm10511868	nm10511868
tt10601206	nm7397299	nm7052659,nm7397299
tt10601208	nm6483423	nm6483423
tt1060121	\N	\N
tt10601210	nm0267399	nm1802656
tt10601212	nm7817172	nm7817172,nm7052659
tt10601214	nm5312091	nm5312091,nm6043994,nm7052659
tt10601216	nm2699016,nm1642945	nm2699016,nm0432381
tt10601218	nm4027121	nm6188062,nm5703427
tt1060122	nm0668253	\N
