tconst	directors	writers
tt0068543	nm0519882	\N
tt0068544	nm0856319	nm0006872,nm0369702,nm0437941,nm0554887,nm0898812
tt0068545	nm0293572,nm0020313	nm0293572,nm2915398,nm3084763,nm0293354,nm0187563,nm0191547
tt0068546	nm0324875	nm0324875
tt0068547	nm0255547	nm0255547
tt0068548	nm0211700	nm0211700
tt0068549	nm0936464	\N
tt0068550	nm0002815	nm0657212
tt0068551	nm0521284	nm0221991,nm0521284,nm0576461
tt0068552	nm0765430	nm0065605,nm0765430
tt0068553	nm0397220	nm0402805,nm0397220,nm0043486,nm0458228
tt0068554	nm0661577	nm0459147
tt0068555	nm0000095	nm0720602,nm0000095
tt0068556	nm0557980	nm0554541,nm0557980,nm0749629,nm0895937
tt0068557	nm0708593	nm0708593
tt0068558	nm0749914	nm0749914
tt0068559	nm0001238	nm0001238,nm0791217
tt0068560	nm0104132	\N
tt0068561	nm0046172	nm0268230,nm0926247
tt0068562	nm0662242	nm0015827,nm0151425,nm0232399,nm0000404,nm0554177,nm0579683,nm0623783,nm0000661,nm0874308,nm0235683
tt0068563	nm0409757	nm0409757,nm0760650
tt0068564	nm0566671	nm1048932,nm0060219,nm0950051
tt0068565	nm0246875	nm0774124,nm2009033,nm2842413
tt0068566	nm0210130	nm0061493,nm0603296,nm0210130
tt0068567	nm0582543	nm0412275
tt0068568	nm0159007	nm0874100
tt0068569	nm0516360	nm0580256
tt0068570	nm0920862	nm0439922,nm0799442
tt0068571	nm0863254	nm0264055,nm0455926
tt0068572	nm0822239	nm0822239
tt0068573	nm0944573	nm0944573
tt0068574	nm0319335	nm0319335
tt0068575	nm0001379	nm0307024
tt0068576	nm0875744	nm0533745,nm0140588
tt0068577	nm0762727	nm0762727,nm0843515
tt0068578	nm0586259	nm0130023,nm0341879
tt0068579	nm0910659	nm0765946,nm0910659
tt0068580	nm0159007	nm1084756,nm0792042
tt0068581	nm0222545	nm0102030,nm0222545,nm0297252
tt0068582	nm0124950	nm0124950,nm1405071
tt0068583	nm0001238	nm0001238
tt0068584	nm0373612	\N
tt0068585	nm0384377	nm0384377
tt0068586	nm0371883	\N
tt0068587	nm0335133	nm0335133,nm0337174
tt0068588	nm0931412	nm9199225,nm0931412
tt0068589	nm0546672	nm0546672,nm0751675,nm0893764
tt0068590	nm0211643	nm0211643,nm0685985
tt0068591	nm0159007	nm0636002
tt0068592	nm0545273	nm0190960
tt0068593	nm0356331	nm0356331,nm0927040
tt0068595	nm0073035,nm0418486	nm0073035,nm0402669
tt0068596	nm0908103	nm0789477
tt0068597	nm0551288	nm0884952,nm0142391,nm0551288
tt0068598	nm0646691	nm0646691
tt0068599	nm0379391,nm0001129,nm0000436	nm0236973
tt0068600	nm0285497	nm0285497,nm0813681
tt0068601	nm0108707	nm0693259
tt0068602	nm0920862	nm0560899,nm0765091,nm0860651
tt0068603	nm0045880	nm0045880,nm0956902
tt0068604	nm0957717	nm0477857,nm0844463,nm0957717
tt0068605	nm0151653	nm0151653,nm0393250
tt0068606	nm0599214	nm1410786,nm0004656,nm0690266,nm0107866,nm0599214
tt0068607	\N	\N
tt0068608	nm0784756	nm0875680
tt0068609	nm0859766	nm0956394
tt0068610	nm0126864	nm0126864
tt0068611	nm0000033	nm0478383,nm0787289
tt0068612	nm0000835	nm0190054,nm0000835
tt0068613	nm0001345	nm0342278,nm0342303,nm0432075
tt0068614	nm0766191	nm0317279,nm0766191,nm5357010
tt0068615	nm0566671	nm0404466,nm0088161
tt0068616	nm0445454	nm0477571,nm1283597
tt0068617	nm0171619	nm0402805
tt0068618	nm0596850	nm0099124,nm0596850
tt0068619	nm0348155	nm0348155
tt0068620	nm2055188	nm2055188,nm2057693
tt0068621	nm0371080	nm3129767,nm0128320
tt0068622	nm0636165	nm0439987,nm0439984
tt0068623	nm0269993	nm0269993
tt0068624	nm0836214	nm0288975
tt0068625	nm0006372	nm0061493,nm0006372
tt0068626	nm0650754	nm0650754,nm0681271,nm0738247,nm0888585
tt0068627	nm0331495	nm1059282
tt0068628	nm0857941	nm0260552,nm0499689,nm0857941
tt0068629	nm0297935	nm0297935,nm0411107
tt0068630	nm0331290	nm0872485
tt0068631	nm0619321	\N
tt0068632	nm0084983	nm0029723
tt0068633	nm0010573	nm0010573
tt0068634	nm0401247,nm0833708	nm0106517,nm0401247,nm0833708
tt0068635	nm0833417	nm0833417
tt0068636	nm0654109	nm0912888,nm0801969
tt0068637	nm0000361	nm0188244
tt0068638	nm0001603	nm0001353,nm0860292
tt0068639	nm0841416	nm0569950,nm0463430
tt0068640	nm0773222	nm0083880,nm0505392,nm0326072,nm0442124
tt0068641	nm0198765	nm0198765,nm0317232,nm0723039
tt0068642	nm0340981	nm0001986,nm0178458,nm0944003
tt0068643	nm0801883	nm0801883,nm0801975
tt0068644	nm0466793	nm0899225,nm0816964
tt0068646	nm0000338	nm0701374,nm0000338
tt0068647	nm0556498	nm0459203,nm0556498,nm0647838,nm0748858
tt0068648	nm0001382	nm0001382
tt0068649	nm0504496	nm0196499
tt0068650	nm0593014	nm0463521,nm0437177
tt0068651	nm0644510,nm0651915	nm0651915
tt0068652	nm0359869	nm0032889,nm0359869
tt0068653	nm0049697	nm0049697
tt0068654	nm0013706	nm0013706,nm0409406,nm0596701
tt0068655	nm0002216	nm0002216,nm0891554
tt0068656	nm0713551	nm0713551
tt0068657	nm0763513	nm0002759
tt0068658	nm0371080	nm0153740,nm0371080
tt0068659	nm0002049	nm0002049
tt0068660	nm0496746	nm0496597
tt0068661	nm0442241	nm0442241
tt0068662	nm0831720	nm0831720
tt0068663	nm0425593	nm0203815,nm0382227
tt0068664	nm0580571	nm2170580,nm0841952,nm0580571,nm0667038
tt0068665	nm0718243	nm0928397,nm0356422,nm0436914,nm0530510
tt0068666	nm0217005	nm0022116
tt0068667	nm0317856	nm2077869,nm0720938,nm0759453
tt0068668	nm0260420	\N
tt0068669	nm0001241	nm0809447
tt0068670	nm0140241	nm0140241,nm0763126
tt0068671	nm0318448	nm0000636
tt0068672	nm0008906	nm0953897
tt0068673	nm0163736	nm0424750
tt0068674	nm0001811	nm0926247
tt0068675	nm0447944	nm2216341,nm2219317,nm0178305,nm0447944,nm0353180
tt0068676	nm0398985	nm3161973
tt0068677	nm0320637	nm0926696,nm0714102
tt0068678	nm0885554	nm0885554,nm0548369,nm0905932
tt0068679	nm0445454	nm1385470,nm0563732
tt0068680	nm0177034	nm0153808,nm0044801,nm0530972
tt0068681	nm0256078,nm0003927	\N
tt0068682	nm0920862	nm0940083,nm0112916
tt0068683	nm0917076	nm0880648,nm0104630,nm0594854,nm0339657
tt0068684	nm0369240	nm0369240,nm0683542
tt0068685	nm0775649	nm0955954
tt0068686	nm0206646	nm0022748
tt0068687	nm0561938	nm0295171,nm0800319
tt0068688	nm0607407	nm0607407,nm0356740
tt0068689	nm0404014	nm0406585,nm0583276
tt0068690	nm0568228	nm0796971
tt0068691	nm0270836	nm2866232,nm0956902
tt0068692	nm0232807	nm0232807
tt0068693	nm0250625	nm0955136
tt0068694	nm0001321,nm0957612	nm0343408,nm0001321,nm0542554
tt0068695	nm0868402	nm1035957,nm0868402
tt0068696	nm0006357	nm0006357
tt0068697	nm0756828	nm0847026
tt0068698	nm0191685	nm0001353
tt0068699	nm0000142	nm0862781
tt0068700	nm0554924	nm0554920,nm0554924
tt0068701	nm0812625	nm1034986,nm0812625
tt0068702	nm0179281	nm0179281,nm0162970,nm0024589,nm0093501,nm0286578,nm0656407
tt0068703	nm0953130	nm0953130
tt0068704	nm0000786	nm0507794,nm0000786
tt0068705	nm0297935	nm0464817,nm0559406
tt0068706	nm0282270	nm0187345,nm2698467
tt0068707	nm0290956	nm0105899,nm0290956
tt0068708	nm0610303	nm0825010
tt0068710	nm0126864	nm0071157,nm0126864
tt0068711	nm0407307	nm0407307,nm0517119
tt0068712	nm0164639	nm0093972
tt0068713	nm0554632	nm0195949,nm0956571
tt0068714	nm0261490	nm0261490,nm0560732
tt0068715	nm0723629	nm0042509,nm0118018,nm0032449
tt0068716	nm0640226	nm0062658,nm0640226
tt0068717	nm0899187	nm0001129,nm0899187
tt0068718	nm0946811	nm0922799,nm0001279
tt0068719	nm0186305	nm0860651,nm0236279
tt0068720	nm0091575	nm0675052,nm1129276
tt0068721	nm0327196	nm0187176,nm5476010
tt0068722	nm0387354	nm0387354
tt0068723	nm0796402	nm0093501,nm0211134
tt0068724	nm0479721	nm0479721,nm0487353
tt0068725	nm0001901	nm0001901
tt0068726	nm0223307	nm0113610,nm0293400,nm0483149
tt0068727	nm0917358	nm0829044,nm0836988
tt0068728	nm0232483,nm0579794	nm15044848
tt0068729	nm0060692	nm0234502,nm0647847
tt0068730	nm0147158	nm0147158,nm0241506
tt0068731	nm0041788	nm0041788,nm15954062
tt0068732	nm0000265	nm0000265,nm0948772
tt0068733	nm0293801	nm0293801
tt0068734	nm0822555	nm0476295,nm0415712
tt0068735	nm0006615	nm0508792,nm0685316
tt0068736	nm0738056	nm0181924,nm0440818,nm0859125,nm2491193
tt0068737	nm0919339	nm0887216,nm0575999,nm0214600
tt0068738	nm0474539	nm0626981
tt0068739	nm0207029	nm0260408,nm3062088,nm0576974,nm0207029
tt0068740	nm0418486	nm0162056
tt0068741	nm0006249	nm0006249
tt0068742	nm0172772	nm1250448
tt0068743	nm0454879	nm0728369,nm0454879
tt0068744	nm0159201	nm0158402
tt0068745	nm0082420	\N
tt0068746	nm0012286	nm0012286,nm0202406
tt0068747	nm0273726	nm0022116,nm0759453
tt0068748	nm0054219,nm0173213	nm5860751,nm0054219,nm0173213,nm0894523
tt0068749	nm0686330	\N
tt0068750	nm0703559	nm5263482,nm0703559,nm0078154
tt0068752	nm0568881	nm0568881,nm0858233
tt0068753	nm0052338	\N
tt0068754	nm0809544	nm0851780
tt0068755	nm0074091	nm0074091,nm0436004
tt0068756	nm0214350	\N
tt0068757	nm0465461	nm0465461
tt0068758	nm0535512	nm0670011,nm1073612
tt0068759	nm0701773	nm0701773
tt0068760	nm0527515	nm0617266
tt0068761	nm0156573	nm0156573
tt0068762	nm0001628	nm0279830,nm0861633,nm0120491,nm0587518,nm0030019
tt0068763	nm0283500	nm0448392
tt0068764	nm0245465	\N
tt0068765	nm0221861	nm0128026,nm0592695
tt0068766	nm0516344	nm0516344
tt0068767	nm0516344	nm0516344
tt0068768	nm0836328	nm0001465
tt0068769	nm0309873	\N
tt0068770	nm0651915	nm0651915
tt0068771	nm0026279	nm0026279,nm1010649,nm0886085
tt0068772	nm0013706	nm0013706,nm0409406,nm0596701
tt0068773	nm0284639	nm0379134,nm0410324,nm0060087
tt0068774	nm0021975	nm0021975
tt0068775	nm0340981	nm0747830
tt0068776	nm0949918	\N
tt0068777	nm0107664	nm0804067,nm0554357,nm0287512,nm0317233,nm0189949,nm0107664
tt0068778	nm0000776	nm0654079
tt0068779	nm0806293	nm0182341,nm0806293
tt0068781	nm0723629	nm0506087,nm0512894,nm0789675
tt0068782	nm0049617	nm0049617,nm0560732
tt0068783	nm0548071	nm0525214,nm0643582
tt0068784	nm0938352	nm0884186
tt0068785	nm0095605	nm0375323
tt0068786	nm0001603	nm0741775
tt0068787	nm0275269	nm0539377
tt0068788	nm0001565	nm0568253
tt0068789	nm0607612	nm0166186,nm0677367,nm0377919
tt0068790	nm0872372	\N
tt0068791	nm0787988	nm1872285
tt0068792	nm1067871,nm2416695,nm1078078,nm0410963,nm0475866,nm0868062,nm0556325,nm0632716,nm1091568,nm0638105,nm0651900,nm1050599,nm1319031,nm2290732,nm3186526,nm1764640,nm1865401,nm0643695,nm0755411,nm1050325,nm1697486,nm0386378,nm1872053,nm0619105,nm0866707,nm1088993,nm0945226	nm1033745,nm1284525,nm1056287,nm0811998,nm0945510,nm0559674,nm1378202,nm0756993,nm1066119,nm0651487,nm0868062,nm5312409,nm1062622,nm13257114,nm3110760,nm1500897,nm13257113,nm12769746,nm1355400,nm1301450,nm0468715,nm0945832,nm2074030,nm0846623,nm0757319,nm0473563,nm0559676,nm1680408
tt0068793	nm0323962	nm0371803,nm3250798,nm1949915
tt0068794	nm0154133	\N
tt0068795	nm0293197	nm0725564,nm0166187,nm0761958
tt0068796	nm0538632	nm0440378
tt0068797	nm0893093	nm0049183
tt0068798	nm0009255	\N
tt0068799	nm0738056	nm0536909,nm0335095,nm2686082
tt0068800	nm0453953	nm0235793,nm0453953
tt0068801	nm0308900	nm0308900,nm0430463
tt0068802	nm0568535	nm0363492
tt0068803	nm0159201	nm0156913
tt0068804	nm0108707	nm0814668,nm2588740
tt0068805	nm0706182	nm0102840,nm0706182
tt0068806	nm0804592	nm0618603,nm0789675,nm0783544
tt0068807	nm0129469	nm0607876
tt0068808	nm0337529	nm0337529
tt0068809	nm0088216	nm0026153,nm0088216,nm0362502,nm0478084,nm0478085
tt0068810	nm0583800	nm0376683
tt0068811	nm0387162	nm0431263,nm0748909
tt0068812	nm0901359	nm0596463,nm0885433,nm0901359
tt0068813	nm0104712	nm0104712
tt0068814	nm0027975	nm0354416
tt0068815	nm0593014	nm0463521,nm0463618
tt0068816	nm0593014	nm0463521,nm0463618
tt0068817	nm0593014	nm0463521,nm0463618
tt0068818	nm0095605	nm0955954
tt0068819	nm0574762	nm0065716
tt0068820	nm0710888	nm0239600,nm0710888
tt0068821	nm0151653,nm0398771	nm0151653,nm1531337,nm0393250,nm2880919
tt0068822	nm0419019	nm0477421,nm0419019,nm0670549,nm0901911
tt0068823	nm0861679	nm0818598,nm0295099
tt0068824	nm0651915	nm0651915
tt0068825	nm0728699	nm0728699
tt0068826	nm0926967	nm0926967
tt0068827	nm0004122	nm0004122
tt0068828	nm0002089	nm0163771,nm0210867,nm0240762,nm0390507,nm0565946
tt0068829	nm0142056	nm0928492
tt0068830	nm0871054	\N
tt0068831	nm0302300	nm0433476
tt0068832	nm0019070	nm0090504,nm0751675
tt0068833	nm0000127	nm0000127,nm0410694
tt0068834	\N	\N
tt0068835	nm0757256	nm0800319
tt0068836	nm0246222	nm0246222,nm0248003,nm0434729
tt0068837	nm0682309	nm0808073
tt0068838	nm0325847	nm5270135,nm0325847,nm0816807
tt0068839	nm0619321	\N
tt0068840	nm0497379	nm0497379
tt0068841	nm0388648	nm0955954
tt0068842	nm0633010	nm0458757,nm0463305,nm0633010,nm1127102,nm1127121
tt0068843	nm0902823	nm0902823
tt0068844	nm0840905	nm0840905
tt0068845	nm0049617	nm0049617,nm0800548
tt0068846	nm0000419,nm0330948,nm16784584	nm0000419,nm0330948
tt0068847	nm0411853	nm0611006
tt0068848	nm0133426	nm0238393,nm0209163,nm0519822
tt0068849	nm0758555	nm1572648,nm0627038,nm0758555
tt0068850	nm0001587	nm0765091
tt0068851	nm0331964	nm0331964
tt0068852	nm0723629	nm0004766,nm0473548
tt0068853	nm0001379	nm0587518
tt0068854	nm0144677	nm0093650,nm0144677,nm0673773
tt0068855	nm0872274	nm0872274
tt0068856	nm0000709	nm0000709
tt0068857	nm0467646	nm0096395,nm0643443
tt0068858	nm0664657	nm0664657
tt0068859	nm0782804	nm0618272,nm0782804,nm0844472
tt0068860	nm0733476	nm0108745,nm0798717
tt0068861	nm0001433	nm0131727,nm0001433
tt0068862	nm10052467	nm10052467
tt0068863	nm0000878	nm0000878,nm0502863,nm0560908,nm0585971,nm0622099,nm1908553
tt0068864	nm0164044	nm0186832,nm0208831
tt0068865	nm0707033	nm0707033
tt0068866	nm0183307	nm0011499,nm0442228
tt0068868	nm0274659	nm0280919,nm0140643,nm0274659
tt0068869	nm0159201	nm0159201
tt0068870	nm0172772	nm0277451,nm0478263,nm0682990,nm0714531
tt0068871	nm0001120	nm0953790,nm0207401,nm0073053
tt0068873	nm0738180	nm0492837,nm0761958
tt0068874	nm0838934	nm0393250
tt0068875	nm0806915	nm0313975
tt0068876	nm0953593	\N
tt0068877	nm0347301	nm1723206,nm0274453,nm0783744
tt0068878	nm0130706	nm0613299
tt0068879	nm0434571	\N
tt0068881	nm0305869	nm0305869,nm0483506,nm6174232
tt0068882	nm0765430	nm0765430
tt0068883	nm0899581	nm0899581,nm0575804,nm0147599
tt0068884	nm0842944	nm0842944
tt0068885	nm0090557	nm0090557
tt0068886	nm0267862	nm0107623
tt0068887	nm0030762	nm0098530,nm5877939
tt0068888	nm0126550	nm0617244
tt0068889	nm0434189	nm0389348,nm0434189
tt0068890	nm0373595	nm0373595
tt0068891	nm0538652	nm0538652,nm0879452,nm0960115
tt0068892	nm0330026	nm0330026,nm0066939
tt0068894	nm0678249	nm0016628,nm0119888,nm0656011,nm0678249,nm0918322
tt0068895	nm0868355	nm0062957,nm0231559,nm0346764,nm0617820,nm0681984,nm0868355,nm0868378
tt0068896	nm0371601	nm0684093
tt0068897	nm0566671	nm0746473
tt0068898	nm0468454	nm0468454
tt0068899	nm0757976	nm0437029,nm0757976
tt0068900	nm0753743	nm0450082
tt0068901	nm0559211	nm1729321,nm0798391,nm0559211
tt0068902	nm0223964	nm0223964,nm0278326,nm0379387,nm0769391
tt0068903	nm0674135	nm0355077,nm0944318,nm0674135
tt0068904	nm0398985	nm0398985,nm0393250
tt0068905	nm0534365	nm0214518,nm0593096
tt0068906	nm0414469	nm0742238,nm0873099
tt0068907	nm0841416	nm0261400,nm0766665
tt0068908	nm0448946	nm0020918,nm0120152
tt0068909	nm0002137	nm0913670,nm0148859
tt0068910	nm0137830	nm0026092,nm0137830
tt0068911	nm0288958	nm0288958,nm0829044
tt0068912	nm0765121	nm0908683,nm0785245
tt0068913	nm0596850	nm0596850,nm0211175
tt0068914	nm0609151	nm0609151,nm0466066
tt0068915	nm0900891	nm0687851,nm0900891
tt0068916	nm0200192	nm0200192
tt0068917	nm0654839	nm0168746,nm0654839
tt0068918	nm0376801,nm0581216	nm0403124,nm0581216
tt0068919	nm0003794	nm0003794
tt0068920	nm0000032	nm0211995,nm0000032,nm0000636
tt0068921	nm0155161	\N
tt0068922	nm0284638	nm0563749,nm0701918
tt0068923	nm0074610	nm0074610
tt0068924	nm0449576,nm0808474	\N
tt0068925	nm0396998	nm0035830,nm0219043,nm0396998
tt0068926	nm0309873	\N
tt0068927	nm0775649	nm0955954
tt0068928	nm0000780	nm6525670
tt0068929	nm0787511	nm0787511,nm1168263
tt0068930	nm0720827	nm0272154,nm0720827
tt0068931	nm0935382	nm0137573,nm0375494
tt0068932	nm0414672	nm0121113
tt0068933	nm0919434	\N
tt0068934	nm0731867	nm0253039,nm0162888
tt0068935	nm0000045	nm0000045
tt0068936	nm0917076	nm0921396,nm0211134
tt0068937	nm0582146	nm0000636
tt0068938	nm0619102	nm1876312,nm0659760,nm1224716
tt0068939	nm0000766	nm0000766,nm0440097,nm0548316,nm0885407
tt0068940	nm0005632	nm0005632,nm0648842,nm0896583
tt0068941	nm0957612	nm0251870,nm0957612
tt0068942	nm0131849	nm0131849,nm1299542,nm0545115
tt0068943	nm0001425	nm0001425
tt0068944	nm0002815	nm0002815,nm0597604
tt0068945	nm0196083	\N
tt0068946	nm0371157	nm0607876
tt0068947	nm0093550	nm0093550,nm0278605
tt0068948	nm0148205	nm0148205
tt0068949	nm0805444	nm0789737
tt0068950	nm0921631	nm0921631
tt0068951	nm0875225	\N
tt0068952	nm0749914,nm0765384	nm0749914,nm0765384
tt0068953	nm0090625	nm0090625,nm0412871
tt0068954	nm0128764	nm0128764,nm0871645,nm0019118
tt0068955	nm0324162	nm2199074,nm0324162
tt0068956	nm0322560,nm0680737	nm0583276,nm0834529
tt0068957	nm0104206	nm0104206
tt0068958	nm0951373	nm0951373
tt0068959	nm0089958	nm0089958,nm0401076
tt0068960	nm0477506	nm0000320,nm0140643,nm0873386,nm0507534,nm0477506
tt0068961	\N	\N
tt0068962	nm0625379	nm0455557
tt0068963	nm0042946	nm0300382
tt0068964	nm0723260	nm0228078,nm0284239,nm0723260,nm8527564
tt0068965	nm0919434	nm0775232,nm0919434
tt0068966	nm0005639	nm0005639,nm2316301,nm0273511,nm0874006
tt0068967	nm0677951	nm0764588,nm0926494
tt0068968	nm0772522	nm0358329,nm0772522
tt0068969	nm0840779	nm0840779,nm0191155
tt0068970	nm0598102	nm0147599,nm0598102,nm0577645,nm0818236,nm0241795,nm0488057
tt0068971	nm0258712	nm0179281,nm0002759,nm0892296,nm0503043
tt0068972	nm0001090	nm0001090,nm0768899,nm0075981
tt0068973	nm0767890	nm0751675,nm0767890
tt0068974	nm0383776	nm0377586,nm0383776
tt0068975	nm0086556	nm0193168
tt0068976	nm0341925	nm0015579
tt0068977	nm0936358	nm0789737
tt0068978	nm0488574	nm0488574,nm0800548
tt0068979	nm0080636	nm0080636,nm0080687,nm0086126
tt0068980	nm0290956	nm0290956
tt0068981	nm0095710	nm0938132,nm0156254
tt0068982	nm0449084	nm0156154,nm0449084
tt0068983	nm0234963	nm0234963
tt0068984	nm0792309	nm0926247
tt0068985	nm0869427	nm0586961
tt0068986	nm0082420	nm0082420
tt0068987	nm0226244	nm0226244,nm1363877
tt0068988	nm0095605	nm0375323
tt0068989	nm0226244	nm0226244
tt0068990	nm0568535	nm0706296
tt0068991	nm0243921	nm0243921
tt0068992	nm0651915	nm0848797,nm0765801,nm0651915
tt0068993	nm0002156	nm0009466,nm0002156,nm0577717
tt0068994	nm0330026	nm0330026,nm0545299
tt0068995	nm0827854	nm0713568,nm0806167,nm0827854
tt0068996	nm0122541	nm0203954,nm0393183
tt0068997	nm0281507	nm0798103,nm0910663,nm0001801
tt0068998	nm0597558	nm0443535,nm0503126,nm0955575
tt0068999	nm0368224	nm0368224,nm0417931,nm2912938
tt0069000	nm0673754	nm0008692,nm5824949
tt0069001	nm0438279	nm0000786,nm0649054
tt0069002	nm0193303	nm0558577,nm1931315
tt0069003	nm0844358	nm0332336
tt0069004	nm0583008	nm0583008,nm0536224
tt0069005	nm0165493	nm0391047,nm0443934,nm0102936
tt0069006	nm0396321	nm1077402,nm0915947,nm3730509
tt0069007	nm0935382	nm0368607,nm0416556
tt0069008	nm0477757	nm0190773,nm0477757
tt0069009	nm0709309	nm0409757,nm0760650
tt0069010	nm0838757	nm0838757
tt0069011	nm8220165	nm0459619
tt0069012	nm0542720,nm0000824	nm0386487
tt0069013	nm0856319	nm0895059,nm0508792,nm0304209
tt0069014	nm0746334	nm0029274,nm0305562,nm0430463,nm0697988,nm0746334,nm0892243
tt0069015	nm0646215	nm0874006,nm0646215,nm0305054,nm0554887
tt0069016	nm0002815	nm0168746,nm0260474
tt0069017	nm0275034	nm0110505,nm0585971,nm0615873,nm0866239
tt0069018	nm0136552	nm0136552,nm0951490
tt0069019	nm0002086	nm0002086,nm0316363,nm0166405
tt0069020	nm0221988	nm0597878
tt0069021	nm0051935	nm0051935,nm0369275,nm0373902,nm0649261,nm0761161,nm0921713
tt0069022	nm0723629	nm1044275,nm0763436
tt0069023	nm0001565	nm0424550
tt0069024	nm0765856	nm0371318,nm2531967
tt0069025	nm0156573	nm0156573
tt0069026	nm0769254	nm0181753,nm0769254
tt0069027	nm0681207	nm0681207
tt0069028	nm0546672	nm0546672,nm0751675
tt0069029	nm0033005	nm0033005,nm0494257,nm0507534
tt0069031	nm0125111	nm0568539,nm0455212
tt0069033	nm0685625,nm0894758	nm0013821,nm0685625,nm0894758
tt0069034	nm0918016	nm0778360
tt0069035	nm0873296	nm0595002,nm0286873,nm0873296
tt0069036	nm0126526	nm0378779,nm0689029
tt0069037	nm0126526	nm0477571
tt0069038	nm0117432	nm0686138
tt0069039	nm12901311,nm0529723	nm0878985,nm0000914,nm0001731,nm0006168,nm0270547,nm0338633,nm0529723,nm0577645,nm0628058,nm0764658,nm0873746,nm0947394
tt0069040	nm0738056	nm0335095,nm0536909,nm2686082
tt0069041	nm0042155	nm0596701,nm0042155
tt0069042	nm0050853	nm0050853,nm0046987
tt0069043	nm0130706	\N
tt0069044	nm0835799	nm0783544,nm0606875
tt0069045	\N	nm5322159
tt0069046	nm0580829	nm0173048,nm0580829
tt0069047	nm0459567	nm0603830,nm0287512
tt0069048	nm0000878	nm0260552,nm0000878,nm0287181,nm0047937
tt0069049	nm0000080	nm0000080,nm0462648
tt0069050	nm0612322	nm0874502
tt0069051	nm0945282	nm0038335,nm0945282
tt0069052	nm0945282	nm0038335,nm0945282
tt0069053	nm0722749	nm0173514,nm0087439,nm0647308,nm0722749,nm0764468
tt0069054	nm0445844	nm0502643,nm0270317,nm0932477
tt0069055	\N	\N
tt0069056	nm0002815	nm0515819,nm0168746,nm0654839
tt0069057	nm0554632	nm0554632,nm0956571
tt0069058	nm0847223	nm0594503
tt0069059	nm0202995	nm0202995,nm1238630
tt0069060	nm0838465	\N
tt0069061	nm0002815	nm0657212
tt0069062	nm0210701	nm0760867,nm0210701
tt0069063	nm0613833	\N
tt0069064	nm0694958	nm0220383,nm0694958,nm0049617,nm0552328
tt0069065	nm0078464	nm0078464,nm0431207,nm0636702,nm0092332
tt0069067	nm0241174	nm0139319
tt0069068	nm0161067	nm0161067
tt0069069	nm0156573	nm0156573
tt0069070	nm0177356	nm0320156,nm0406585
tt0069071	nm0129469	nm0872485
tt0069072	nm0466793	nm0376637,nm0588537
tt0069073	nm0002189	nm0002759
tt0069074	nm0761091	nm0147599,nm0761091
tt0069075	nm0890367	nm0890367
tt0069076	nm0783091	nm0231058,nm0689802
tt0069077	nm0058209	\N
tt0069078	nm0476591	nm0476591
tt0069079	nm0778633	nm0531431,nm0778633,nm0325588
tt0069080	nm0728688	nm0212311,nm0258493
tt0069081	nm0342092	nm0342092,nm0342118,nm0312083
tt0069082	nm0718801	nm0491585,nm0718801
tt0069083	nm0889399	nm0031026,nm0888993
tt0069084	nm0282644	nm2273638
tt0069085	nm0272564	\N
tt0069086	nm0218840	nm0001949,nm0218840,nm0672546,nm0115203
tt0069087	nm0118438	\N
tt0069088	nm0906667	nm0906667,nm0119888
tt0069089	nm0000691	nm0000691
tt0069090	nm0531066	\N
tt0069091	nm0317219	nm1881700
tt0069093	\N	\N
tt0069094	nm0778633	nm0246959,nm0778633,nm0024847
tt0069095	nm0171562	nm0171562,nm0016628,nm0656011,nm0526876
tt0069096	nm0769913	nm0769913
tt0069097	nm0006889	nm0000095
tt0069098	nm0675068	nm0225820,nm0242869
tt0069099	nm0282291	nm0046379
tt0069100	nm0598661	nm0634999
tt0069101	nm0156573	nm0156573
tt0069102	nm0548096	nm0383867,nm0548096
tt0069103	nm0742341	nm0000517,nm0113746,nm0310775
tt0069104	nm0420068	nm1485785
tt0069105	nm0001425	nm0001425
tt0069106	nm0749914,nm0765384	\N
tt0069107	nm0621469	nm0855704
tt0069108	nm0337174	nm0337174,nm0711491,nm0719162
tt0069109	nm0826642	nm0826642,nm0207772
tt0069110	nm0027183	nm0109300
tt0069111	nm0107664	nm0024589,nm0107664,nm0896583
tt0069112	nm0499626	nm0744980,nm0499626
tt0069113	nm0623768	nm0798103,nm0562606,nm0302904
tt0069114	nm0518589	nm0804592
tt0069115	nm0487351	nm0487351
tt0069116	nm0733846	\N
tt0069117	nm0267343	nm0267343,nm0553417
tt0069118	nm0748928	nm0748928
tt0069120	nm0958801	nm0958801,nm0575804
tt0069121	nm0006916	nm0226889
tt0069122	nm0310424	nm0878494,nm0945060
tt0069123	nm0759320	nm0759320,nm4604020
tt0069124	nm0000860	nm0443969,nm0719339,nm0000860
tt0069125	nm0562251	nm0828562
tt0069126	nm0067915	nm0954601
tt0069127	nm0179278	nm0024589,nm0144689,nm0179278,nm0595063
tt0069129	nm0261826	nm0261826,nm0525456,nm0742443
tt0069130	nm0903837	nm0467992,nm0903837
tt0069131	nm0715346	nm0787323
tt0069132	nm0684822	nm1064733,nm0194472,nm1802775
tt0069133	nm0637299	nm0178523,nm0832535
tt0069134	nm0388198	nm0388198
tt0069135	nm0427137	nm1101141,nm0092184,nm0427137
