tconst	directors	writers
tt0520679	\N	\N
tt0520680	\N	\N
tt0520681	\N	\N
tt0520682	\N	\N
tt0520683	\N	\N
tt0520684	\N	\N
tt0520685	\N	\N
tt0520686	\N	\N
tt0520687	\N	\N
tt0520688	\N	\N
tt0520689	\N	\N
tt0520690	\N	\N
tt0520691	\N	\N
tt0520692	\N	\N
tt0520693	\N	\N
tt0520694	\N	\N
tt0520695	\N	\N
tt0520696	\N	\N
tt0520697	\N	\N
tt0520698	\N	\N
tt0520699	\N	\N
tt0520700	\N	\N
tt0520701	\N	\N
tt0520702	\N	\N
tt0520703	\N	\N
tt0520704	\N	\N
tt0520705	\N	\N
tt0520706	\N	\N
tt0520707	\N	\N
tt0520708	\N	\N
tt0520709	\N	\N
tt0520710	\N	\N
tt0520711	\N	\N
tt0520712	\N	\N
tt0520713	\N	\N
tt0520714	\N	\N
tt0520715	\N	\N
tt0520716	\N	\N
tt0520717	\N	\N
tt0520718	\N	\N
tt0520719	\N	\N
tt0520720	\N	\N
tt0520721	\N	\N
tt0520722	\N	\N
tt0520723	\N	\N
tt0520724	\N	\N
tt0520725	\N	\N
tt0520726	\N	\N
tt0520727	\N	\N
tt0520728	\N	\N
tt0520729	\N	\N
tt0520730	\N	\N
tt0520731	nm1071902	\N
tt0520732	\N	\N
tt0520733	\N	\N
tt0520734	\N	\N
tt0520735	\N	\N
tt0520736	\N	\N
tt0520737	\N	\N
tt0520738	\N	\N
tt0520739	\N	\N
tt0520740	\N	\N
tt0520741	\N	\N
tt0520742	\N	\N
tt0520743	\N	\N
tt0520744	\N	\N
tt0520745	\N	\N
tt0520746	\N	\N
tt0520747	\N	\N
tt0520748	\N	\N
tt0520749	\N	\N
tt0520750	\N	\N
tt0520751	\N	\N
tt0520752	\N	\N
tt0520753	\N	\N
tt0520754	\N	\N
tt0520755	\N	\N
tt0520756	\N	\N
tt0520757	\N	\N
tt0520758	\N	\N
tt0520759	\N	\N
tt0520760	\N	\N
tt0520761	\N	\N
tt0520762	\N	\N
tt0520763	\N	\N
tt0520764	\N	\N
tt0520765	\N	\N
tt0520766	\N	\N
tt0520767	\N	\N
tt0520768	\N	\N
tt0520769	\N	\N
tt0520770	\N	\N
tt0520771	\N	\N
tt0520772	\N	\N
tt0520773	\N	\N
tt0520774	\N	\N
tt0520775	\N	\N
tt0520776	\N	\N
tt0520777	\N	\N
tt0520778	\N	\N
tt0520779	\N	\N
tt0520780	\N	\N
tt0520781	\N	\N
tt0520782	\N	\N
tt0520783	nm1899451	\N
tt0520784	\N	\N
tt0520785	\N	\N
tt0520786	\N	\N
tt0520787	\N	\N
tt0520788	nm0002835	nm0284956,nm0552588
tt0520789	nm1388562	nm0284956,nm0552588,nm0919735
tt0520790	nm0002835	nm0284956,nm0552588
tt0520791	nm0080601	nm0284956,nm0552588,nm1056414
tt0520792	nm0000770	nm0284956,nm0552588,nm1096268
tt0520793	nm0002835	nm0284956,nm0552588,nm1691091
tt0520794	\N	\N
tt0520795	nm0023626	nm0686786
tt0520796	nm0420949	nm0548903
tt0520798	nm0540543	nm0093972
tt0520799	nm0161878	nm0100862
tt0520800	nm0412339	nm0203577
tt0520801	nm0520495	nm0924471,nm0331355
tt0520802	nm0520495	nm0331355,nm0924471
tt0520803	nm0520495	nm0331355,nm0924471
tt0520804	nm0520495	nm1093687
tt0520805	nm0520495	nm0924471,nm0331355
tt0520806	nm0520495	nm0924471,nm0331355
tt0520807	nm0520495	nm0353038
tt0520808	nm0520495	nm1093687
tt0520809	nm0520495	nm1093687
tt0520810	nm0520495	nm0353038
tt0520811	nm0520495	nm0331355,nm0924471
tt0520812	\N	\N
tt0520813	nm0357725	nm0357725
tt0520814	nm0357725	nm0357725
tt0520815	nm0357725	nm0357725
tt0520816	\N	\N
tt0520817	\N	\N
tt0520818	\N	\N
tt0520819	nm0444848	nm1628320
tt0520820	nm0444848	nm1678484
tt0520821	nm0427637	nm0441158,nm0004285
tt0520822	nm0868650	nm1678484
tt0520823	nm0868650	nm0178017
tt0520824	nm0791272	nm1684569
tt0520825	nm0868650	nm0281986
tt0520826	nm0427637	nm1193761,nm0957377
tt0520827	nm0444848	nm1628289
tt0520828	nm0444848	nm1193761,nm0957377
tt0520829	nm1180460	nm2352306,nm0000318
tt0520830	\N	\N
tt0520831	\N	\N
tt0520832	\N	\N
tt0520833	\N	\N
tt0520834	\N	\N
tt0520835	\N	\N
tt0520836	\N	\N
tt0520837	\N	\N
tt0520838	\N	\N
tt0520839	\N	\N
tt0520840	\N	nm0166803,nm0171523,nm0745349
tt0520841	nm0713725	nm0432728
tt0520842	nm0579711	nm0432728
tt0520843	nm0521154	nm0416438,nm0432728
tt0520844	nm0713725	nm0432728,nm0723717
tt0520845	nm0486748	nm0432728
tt0520846	nm0360324	nm0432728,nm0723717
tt0520847	nm0579711	nm0432728
tt0520848	nm0486748	nm0416438,nm0432728
tt0520849	nm0579711	nm0432728,nm1628383
tt0520850	nm0521154	nm0432728
tt0520851	nm0579711	nm1628261,nm0432728
tt0520852	\N	nm0387506,nm0788845
tt0520853	\N	nm0498841,nm0850748
tt0520854	nm0646987	nm0498841,nm0850748,nm0167312
tt0520855	nm0001726	nm0498841,nm0850748,nm0118747,nm0743935
tt0520856	nm0005088	nm0498841,nm0850748
tt0520857	nm0935203	nm0498841,nm0850748,nm0794914
tt0520858	\N	nm0498841,nm0850748,nm0743935,nm0118747
tt0520859	\N	nm0498841,nm0850748,nm0743935,nm0118747
tt0520860	nm0001726	nm0498841,nm0850748
tt0520861	nm0923768	nm0498841,nm0850748,nm0006815
tt0520862	nm0546765	nm0498841,nm0850748,nm0743935,nm0118747
tt0520863	nm0795859	nm0498841,nm0850748,nm0118747,nm0743935
tt0520864	nm0546765	nm0498841,nm0850748,nm0743935,nm0118747
tt0520865	nm0089276	nm0498841,nm0850748
tt0520866	nm0913143	nm0498841,nm0850748,nm0743935,nm0118747
tt0520867	nm0089276	nm0498841,nm0850748
tt0520868	nm0005088	nm0498841,nm0850748
tt0520869	nm0314104	nm0498841,nm0850748
tt0520870	nm0003557	nm0498841,nm0850748,nm0118747,nm0743935
tt0520871	nm0314104	nm0498841,nm0850748,nm0169018
tt0520872	nm0810553	nm0498841,nm0850748
tt0520873	nm0552954	nm0498841,nm0850748,nm0118747,nm0743935
tt0520874	\N	nm0498841,nm0850748
tt0520875	nm0546765	nm0498841,nm0850748,nm0794914
tt0520876	nm0810553	nm0498841,nm0850748
tt0520877	nm0935203	nm0498841,nm0850748
tt0520878	nm0003557	nm0498841,nm0850748
tt0520879	nm0006916,nm0923768	nm0498841,nm0850748
tt0520880	nm0006916	nm0498841,nm0850748
tt0520881	nm0003557	nm0498841,nm0850748,nm0006815
tt0520882	\N	nm0498841,nm0850748,nm0794914
tt0520883	nm0546765	nm0498841,nm0850748,nm0006815
tt0520884	nm0646987	nm0498841,nm0850748,nm0006815
tt0520885	nm0908833	nm0498841,nm0850748,nm0794914,nm0169018,nm0796848
tt0520886	nm0546765	nm0498841,nm0850748
tt0520887	nm0935203	nm0498841,nm0850748,nm0006815
tt0520888	nm0935203	nm0498841,nm0850748,nm0768544,nm0743935,nm0118747
tt0520889	nm0578899	nm0498841,nm0850748
tt0520890	\N	\N
tt0520891	nm0755963	nm0268716,nm0268717
tt0520892	nm0679013	nm0128845
tt0520893	nm0257638	nm0370152
tt0520894	nm0679013	nm0280147,nm0991378
tt0520895	nm0652631	nm0497738
tt0520896	nm0920862	nm0247439
tt0520897	nm0679013	nm0632873,nm0819076
tt0520898	nm0679013	nm0908683
tt0520899	nm0679013	nm0338521,nm0907013,nm0925011
tt0520900	nm0679013	nm0057308,nm0068853
tt0520901	nm0748979	nm0247439
tt0520902	nm0679013	nm0340667
tt0520903	nm0679013	nm0167777
tt0520904	nm0303227	nm0071657,nm0370152
tt0520905	nm0920862	nm0597574
tt0520906	nm0679013	nm0128845
tt0520907	nm0762261	nm0128845
tt0520908	nm0679013	nm0068853,nm0798977
tt0520909	nm0679013	nm0075344
tt0520910	nm0679013	nm0075428,nm0460711,nm0991378
tt0520911	nm0679013	nm0219551
tt0520912	nm0679013	nm0247439
tt0520913	nm0679013	nm0370152
tt0520914	nm0303227	nm0798977,nm0925011
tt0520915	nm0679013	nm0128845,nm0280147,nm0991378
tt0520916	nm0679013	nm1856910,nm0871730
tt0520917	\N	\N
tt0520918	nm1349378	nm1349378,nm0742756
tt0520919	\N	nm0742756
tt0520920	\N	nm0742756
tt0520921	\N	nm0742756
tt0520922	\N	nm0742756
tt0520923	\N	nm0742756
tt0520924	\N	nm0742756
tt0520925	nm1202667	nm1202667,nm0742756
tt0520926	\N	nm0742756
tt0520927	\N	nm0742756
tt0520929	\N	nm0742756
tt0520930	\N	nm2458582,nm0742756
tt0520931	\N	nm0742756
tt0520932	\N	nm0742756
tt0520933	\N	nm0742756
tt0520934	\N	nm0742756
tt0520936	nm1349378	nm1349378,nm0742756
tt0520937	\N	nm0742756
tt0520938	\N	nm0742756
tt0520939	\N	nm0742756
tt0520940	\N	nm0742756
tt0520941	\N	nm0742756
tt0520942	\N	nm0742756
tt0520943	\N	nm0742756
tt0520945	\N	nm0742756,nm5774239
tt0520946	\N	nm0742756
tt0520947	\N	nm0742756
tt0520948	\N	nm0742756
tt0520950	\N	nm0742756
tt0520951	\N	nm0742756
tt0520954	\N	nm0742756
tt0520955	\N	nm0742756
tt0520956	nm2845696	nm0742756
tt0520957	\N	nm2458582,nm0742756
tt0520958	nm0809264	nm0742756
tt0520959	\N	nm0742756
tt0520960	nm1349378	nm1349378,nm0742756
tt0520963	nm1202667	nm1202667,nm0742756
tt0520964	\N	nm0742756
tt0520965	\N	nm0742756
tt0520967	\N	nm0742756
tt0520968	\N	nm0742756
tt0520969	\N	nm0742756
tt0520970	nm0668681	nm0668681,nm0742756
tt0520971	nm0668681	nm0668681,nm0742756
tt0520972	\N	nm0742756
tt0520973	\N	nm0742756
tt0520975	\N	nm0742756
tt0520976	\N	nm0742756
tt0520980	\N	nm0742756,nm1215483
tt0520981	\N	nm0742756
tt0520982	\N	nm0742756
tt0520983	nm2845696	nm0742756
tt0520984	\N	nm0742756
tt0520986	\N	nm0742756
tt0520987	\N	\N
tt0520988	\N	nm0742756
tt0520989	\N	nm0742756
tt0520990	\N	nm0742756
tt0520991	nm0378069	nm0561583,nm0667138
tt0520992	nm0378069	\N
tt0520993	nm0698239	nm0684897
tt0520994	nm0378069	\N
tt0520995	nm1283825	nm1332992,nm1077660
tt0520996	nm0378069	nm0136225
tt0520997	nm0378069	nm0561583,nm0667138
tt0520998	nm0698239	nm0937759
tt0520999	nm0378069	nm0561583,nm0667138
tt0521000	\N	\N
tt0521001	nm0618535,nm0667257	nm0130640,nm0708812
tt0521002	\N	nm1207123
tt0521003	nm0085515	\N
tt0521004	nm0085515	\N
tt0521005	\N	\N
tt0521006	nm0085515	\N
tt0521007	nm0018790	nm0018790,nm0833943
tt0521008	nm1056603	nm0296761
tt0521009	nm1056603	nm0296761
tt0521010	\N	nm0296761
tt0521011	nm0581238	nm0296761
tt0521012	nm0018790,nm1056603	nm0296761
tt0521013	nm1056603	nm0018790,nm0833943
tt0521014	\N	nm0018790,nm2804570,nm0833943
tt0521015	nm1056603	nm0018790,nm1056603,nm0833943
tt0521016	nm1056603	nm0018790,nm0833943
tt0521017	nm0018790	nm0018790,nm0833943
tt0521018	\N	nm0296761
tt0521019	\N	nm0296761
tt0521020	\N	nm0296761
tt0521021	nm0581238	nm0018790,nm0833943
tt0521022	nm1056603	nm0296761
tt0521023	nm0581238	nm0296761
tt0521024	nm0018790,nm1056603,nm0990930	nm0018790,nm0833943
tt0521025	\N	nm0296761
tt0521026	nm1056603	nm0018790,nm0833943
tt0521027	nm1056603	nm0018790,nm0833943
tt0521028	nm0018790,nm1056603,nm0990930	nm0018790,nm2804570,nm0833943
tt0521029	nm0018790,nm1056603	nm0296761
tt0521030	\N	nm0018790,nm2804570,nm0833943
tt0521031	nm0581238	nm0018790,nm1056603,nm0833943
tt0521032	nm1056603	nm0296761
tt0521033	\N	\N
tt0521034	\N	\N
tt0521035	\N	\N
tt0521036	\N	\N
tt0521037	\N	\N
tt0521038	\N	\N
tt0521039	\N	\N
tt0521040	nm0146769,nm2577273	\N
tt0521041	\N	\N
tt0521042	\N	\N
tt0521043	\N	\N
tt0521044	\N	\N
tt0521045	\N	\N
tt0521046	\N	\N
tt0521047	\N	\N
tt0521048	\N	\N
tt0521049	\N	\N
tt0521050	\N	nm2436797
tt0521051	\N	\N
tt0521052	\N	\N
tt0521053	\N	\N
tt0521054	\N	\N
tt0521055	\N	\N
tt0521056	\N	\N
tt0521057	\N	\N
tt0521058	\N	nm2436797
tt0521059	nm0835156	nm0334593,nm1073947
tt0521060	nm0835156	nm0334593,nm1073947
tt0521061	nm0835156	nm0334593,nm1073947
tt0521062	nm0835156	nm0334593,nm1073947
tt0521063	nm0835156	nm0334593,nm1073947
tt0521064	nm0835156	nm0334593,nm1073947
tt0521065	nm0809967	nm0435974
tt0521066	nm0809967	nm2319833
tt0521067	nm0427775,nm0809967	nm0028599,nm0435974
tt0521068	nm0809967	nm0435974
tt0521069	nm0809967	nm2835656
tt0521070	nm0809967	\N
tt0521071	nm0809967	nm1375974
tt0521072	nm0809967	nm1375974
tt0521073	nm0427775	nm2319833
tt0521076	nm0809967	nm0792938
tt0521077	nm0427775	nm0028599
tt0521078	nm0809967	nm0792938
tt0521079	nm0427775	nm0435974
tt0521080	nm0809967	nm2319833
tt0521081	nm0427775	nm0028599
tt0521082	nm0427775	nm0028599
tt0521083	nm0312017	nm1375974
tt0521084	nm0427775	nm0028599
tt0521085	nm0427775	nm0435974
tt0521086	nm0809967	nm0765109
tt0521087	nm0809967	nm0054462
tt0521088	nm0427775	nm0028599
tt0521089	nm0427775	nm0054462
tt0521090	nm0427775	nm0054462
tt0521091	nm0427775,nm0809967	nm0028599,nm0054462
tt0521092	nm0809967	nm0792938
tt0521093	nm0427775	nm0435974
tt0521094	nm0312017	nm0435974
tt0521095	nm0770474	nm1055561
tt0521096	nm0427775	nm0435974
tt0521097	\N	nm5584190,nm0507137
tt0521098	nm0809967	nm0028599
tt0521099	nm0809967	nm0435974
tt0521100	nm1157487	nm0507137
tt0521101	nm0809967	\N
tt0521102	nm0658482	\N
tt0521103	nm0427775	nm2708545
tt0521104	nm0472067	nm0774746
tt0521105	nm0809967	nm2477125
tt0521106	nm0809967	nm0792938
tt0521107	\N	\N
tt0521108	nm0427775	nm2836809
tt0521109	nm0115185	nm0792561
tt0521110	nm0809967	nm0435974
tt0521111	nm0472067	nm8904456
tt0521112	nm0809967	nm0633426
tt0521113	nm0427775	nm1055561
tt0521114	nm0427775	nm0548378
tt0521115	\N	\N
tt0521116	nm0809967	nm0028599,nm2836215
tt0521117	nm0427775	nm1065401,nm0435974
tt0521118	nm2837008	\N
tt0521119	nm0809967	nm0792561
tt0521120	nm0242409	nm0242409
tt0521121	nm0809967	\N
tt0521122	nm0312017	nm2836149
tt0521123	nm0770474	nm1055561
tt0521124	nm0312017	nm0435974
tt0521125	nm0809967	nm0322817
tt0521126	\N	\N
tt0521127	nm1174170	nm0507137
tt0521128	nm0809967	\N
tt0521129	nm0115185	\N
tt0521130	nm0770474	nm1055561
tt0521131	nm0809967	nm0153377
tt0521132	nm0809967	nm0972416
tt0521133	nm0427775	nm1375974
tt0521134	nm0312017	nm0435974
tt0521135	nm0770474	nm1055561
tt0521136	nm0427775	nm0745218
tt0521137	nm0809967	nm0435974
tt0521138	nm0427775	nm0435974
tt0521139	nm0589495	nm0435974
tt0521140	nm0427775	nm0435974
tt0521141	nm0427775	nm0972416
tt0521142	nm0809967	nm0028599
tt0521144	nm0387695	nm0435974
tt0521145	nm0427775	nm0028599
tt0521146	nm0150706,nm0809967	nm0907209
tt0521147	nm0427775	nm0153377
tt0521148	nm0824738	nm0507137
tt0521149	nm0132763	nm0643443
tt0521150	nm0427775	nm2708545
tt0521151	nm0312017	nm0322817
tt0521152	nm0809967	nm0435974
tt0521153	nm0427775	nm0435974
tt0521155	\N	\N
tt0521156	nm0809967	nm2319833
tt0521157	nm0809967	nm0435974
tt0521158	\N	nm0774746
tt0521159	nm0312017	nm2708545
tt0521160	nm0427775	nm0972416
tt0521161	nm0809967	nm0792938
tt0521162	nm0252484	nm0300587,nm0742577
tt0521163	nm0252484	nm0300587,nm0742577,nm0797115
tt0521164	\N	nm0537462,nm1079773
tt0521165	\N	nm1079773
tt0521166	\N	nm1079773
tt0521167	\N	nm1079773
tt0521168	nm0250986	nm0537462,nm1079773
tt0521169	\N	nm1079773
tt0521170	\N	nm1079773
tt0521171	nm0561797	nm0537462,nm1079773
tt0521172	nm0024619	nm0063188,nm1079773
tt0521173	\N	nm1079773
tt0521174	nm0250986	nm1079773
tt0521175	nm0250986	nm0537462,nm1079773
tt0521176	\N	nm1079773
tt0521177	\N	nm0109484,nm1079773
tt0521178	\N	nm1079773
tt0521179	nm0250986	nm1079773,nm0731615
tt0521180	\N	nm1079773
tt0521181	\N	nm1079773
tt0521182	\N	nm1079773
tt0521183	nm0004305	nm1079773
tt0521184	nm0229914	nm0537462,nm1079773
tt0521185	nm0176686	nm1079773
tt0521186	\N	nm1079773
tt0521187	\N	nm0537462,nm1079773
tt0521188	\N	nm0537462,nm1079773
tt0521189	nm0024619	nm1079773
tt0521190	\N	\N
tt0521191	\N	\N
tt0521192	\N	\N
tt0521193	\N	\N
tt0521194	\N	\N
tt0521195	\N	\N
tt0521196	\N	\N
tt0521197	\N	\N
tt0521198	\N	\N
tt0521199	\N	\N
tt0521200	\N	\N
tt0521201	\N	\N
tt0521202	nm0372943	\N
tt0521203	\N	\N
tt0521204	\N	\N
tt0521205	\N	\N
tt0521206	\N	\N
tt0521207	\N	\N
tt0521208	\N	\N
tt0521209	\N	\N
tt0521210	\N	\N
tt0521211	\N	\N
tt0521212	nm0994553	nm0605353
tt0521213	nm0994553	nm1021180,nm0589698
tt0521214	\N	\N
tt0521215	\N	\N
tt0521216	nm0136695	\N
tt0521217	nm0524188	nm0608498,nm0524188
tt0521218	nm0524188	nm0608498,nm0032541
tt0521219	nm0001628	nm0608498,nm0441328
tt0521220	nm0001628	nm0608498,nm0441328
tt0521221	nm0080867	nm0608498,nm0707804
tt0521222	nm0545273	nm0608498,nm0060378,nm0881501
tt0521223	nm0524188	nm0608498,nm0683980
tt0521224	nm0041932	nm0608498,nm0276102
tt0521225	nm0041932	nm0608498,nm0649855
tt0521226	nm0666777	nm0608498,nm0911350,nm0767359
tt0521227	nm0189075	nm0608498,nm0649855
tt0521228	nm0671984	nm0608498,nm0649855
tt0521229	nm0001471	nm0608498,nm0472711
tt0521230	nm0200022	nm0608498,nm0313975,nm0472711
tt0521231	nm0589228	nm0608498,nm0032541
tt0521232	nm0524188	nm0608498,nm0227481,nm0472711
tt0521233	nm0002137	nm0608498,nm0193360
tt0521234	nm0524188	nm0608498,nm0227481
tt0521235	nm0629999	nm0608498,nm0441328
tt0521236	nm0545273	nm0608498,nm0073823,nm0472711
tt0521237	nm0545273	nm0608498,nm0032541
tt0521238	nm0524188	nm0608498,nm0778818
tt0521239	nm0200022	nm0608498,nm0546100
tt0521240	nm0080867	nm0608498,nm0032541,nm0773931,nm0773971
tt0521241	nm0671984	nm0608498,nm0649855
tt0521242	nm0002137	nm0608498,nm0213991,nm0441328
tt0521243	nm0589228	nm0608498,nm0707804
tt0521244	nm0545273	nm0608498,nm0109608,nm0683980
tt0521245	nm0177034	nm0608498,nm0963381
tt0521246	nm0671984	nm0608498,nm0963397
tt0521247	nm0666777	nm0608498,nm0463894
tt0521248	nm0718467	nm0608498,nm0460711
tt0521249	\N	nm0608498
tt0521250	nm0189075	nm0608498,nm0227481,nm0524188
tt0521251	nm0304681	nm0608498,nm0213991,nm0792597,nm0961560
tt0521252	nm0742341	nm0608498,nm0707804
tt0521253	nm0629999	nm0608498,nm0193360,nm0213991
tt0521254	nm0080867	nm0608498,nm0060378
tt0521255	nm0671984	nm0608498,nm1397143
tt0521256	nm0259589	nm0608498,nm0107448
tt0521257	nm0718467	nm0608498,nm0284894
tt0521258	nm0250436	nm0608498,nm0213991,nm0765091
tt0521259	nm0041932	nm0608498,nm0556893,nm0881501
tt0521260	nm0250436	nm0608498,nm0472711
tt0521261	nm0250436	nm0608498,nm0743815
tt0521262	nm0545273	nm0608498,nm0441328
tt0521263	nm0125111	nm0608498,nm0492626
tt0521264	nm0671984	nm0608498,nm0707804
tt0521265	nm0041932	nm0608498,nm0649855
tt0521266	nm0484636	nm0608498,nm0227481,nm0649855
tt0521267	nm0001628	nm0608498,nm0135830,nm0240812
tt0521268	nm0250436	nm0608498,nm0707804,nm1447477
tt0521269	nm0001628	nm0608498,nm0193360
tt0521270	nm0562388	nm0608498,nm0227481,nm0649855
tt0521271	nm0503615	nm0608498,nm0193360
tt0521272	nm0041932	nm0608498,nm1397143
tt0521273	nm0189075	nm0608498,nm0227481,nm0472711
tt0521274	nm0545273	nm0608498,nm0032541
tt0521275	nm0001628	nm0608498,nm0961435
tt0521276	nm0671984	nm0608498,nm0718466,nm0960539
tt0521277	nm0503615	nm0608498,nm0227481
tt0521278	nm0671984	nm0608498,nm0109608
tt0521279	nm0503615	nm0608498,nm0472711
tt0521280	nm0503615	nm0608498,nm0193360
tt0521281	nm0545273	nm0608498,nm0213991,nm0218456
tt0521282	nm0001628	nm0608498,nm0032541,nm0771686
tt0521283	nm0041932	nm0608498,nm0293750
tt0521284	nm0041932	nm0608498,nm0881501
tt0521285	nm0250436	nm0608498,nm0240812,nm0227481
tt0521286	nm0002137	nm0608498,nm0213991
tt0521287	nm0366314	nm0608498,nm0115006,nm0135830
tt0521288	nm0742341	nm0608498,nm0707804
tt0521289	nm0671984	nm0608498,nm0213991,nm0792597,nm0873200
tt0521290	nm0189075	nm0608498,nm0276102
tt0521291	nm0671984	nm0608498,nm0348924
tt0521292	nm0428195	nm0608498,nm0569423
tt0521293	nm0718467	nm0608498,nm0796971
tt0521294	nm0671984	nm0608498,nm0707804
tt0521295	nm0678928	nm0608498,nm0213991,nm0371193
tt0521296	nm0041932	nm0608498,nm0960539
tt0521297	nm0764781	nm0608498,nm0683980
tt0521298	nm0671984	nm0608498,nm0204818,nm0707804
tt0521299	nm0524188	nm0608498,nm0058885,nm0135830,nm0213991,nm0961286
tt0521300	nm0041932	nm0608498,nm0492626
tt0521301	nm0524188	nm0608498,nm0135830,nm0288878
tt0521302	nm0072561	nm0546100,nm0608498,nm0911350
tt0521303	nm0739987	nm0608498,nm0186918
tt0521304	nm0001628	nm0608498,nm0186918,nm0707804
tt0521305	nm0001628	nm0608498,nm0113689
tt0521306	nm0125111	nm0608498,nm0649855
tt0521307	nm0449984	nm0608498,nm0032541
tt0521308	nm0764781	nm0608498,nm0813554,nm0940083
tt0521309	nm0366314	nm0608498,nm0227481,nm0649855,nm0656048
tt0521310	nm0200022	nm0608498,nm0227481,nm0796971
tt0521311	nm0671984	nm0608498,nm0707804
tt0521312	nm0678928	nm0608498,nm0213991,nm0642683,nm0789848
tt0521313	nm0671984	nm0608498,nm0218456,nm0441328
tt0521314	nm0739987	nm0608498,nm0683980
tt0521315	nm0723629	nm0608498,nm0771686
tt0521316	nm0200022	nm0608498,nm0625314
tt0521317	nm0080867	nm0608498,nm0032541
tt0521318	nm0177034	nm0608498,nm0707804
tt0521319	nm0852676	nm0608498,nm0227481,nm0649855,nm0778818,nm0792597,nm0961560
tt0521320	nm0503615	nm0608498,nm0961435
tt0521321	nm0671984	nm0608498,nm0707804
tt0521322	nm0250436	nm0608498,nm0227481,nm0649855
tt0521323	nm0503615	nm0608498,nm0765091
tt0521324	nm0503615	nm0608498,nm0109608
tt0521325	nm0562388	nm0608498,nm0135830,nm0309380
tt0521326	nm0545273	nm0608498,nm0441328
tt0521327	nm0001628	nm0608498
tt0521328	nm0428195	nm0608498,nm0011219
tt0521329	nm0001628	nm0608498,nm0441328
tt0521330	nm0200022	nm0608498,nm0823265
tt0521331	nm0671984	nm0608498,nm0569423
tt0521332	nm0671984	nm0608498,nm0569423
tt0521333	nm0503615	nm0608498,nm0524188
tt0521334	nm0503615	nm0608498,nm0707804
tt0521335	nm0189075	nm0608498,nm0213991,nm0649855
tt0521336	nm0545273	nm0608498,nm0911350
tt0521337	nm0125111	nm0608498,nm0669618,nm0911350
tt0521338	nm0503615	nm0608498,nm0186918
tt0521339	nm0671984	nm0608498,nm0484479
tt0521340	nm0503615	nm0608498,nm0186918,nm0227481
tt0521341	nm0001628	nm0608498,nm0186918
tt0521342	nm0503615	nm0608498,nm0796971
tt0521343	nm0503615	nm0608498,nm0707804
tt0521344	nm0671984	nm0608498,nm0951870
tt0521345	nm0589228	nm0608498,nm0032541
tt0521346	nm0545273	nm0608498,nm0842127
tt0521347	nm0503615	nm0608498,nm0227481,nm0441328
tt0521348	nm0200022	nm0608498,nm0546100,nm0718466
